Datetime,T_out,WindD,Rain,SetTemp,MeanT,Spa,MeanRH,MeanC,magI,WindDs,WindDc,Win_AFT,Win_AFB,Win_ARoof,Win_Akip,Win_BFT,Win_BFB,Win_Broof,Win_BKip,Vfloor_A,Vfloor_B,dayE,dayW,hourS,hourC,group,WindDC_E,WindDC_P,WindDC_W
2020-04-11 11:00:00,9.576,8.225812104423227,0.0,18.8,17.42075,3.642,51.027,455.02672343830704,2.7053480466577,0.14307481955433898,-0.989711875249304,4.767085318044575,0.0,8.099739773308569,23.107496141022175,4.9422250772725205,0.0,8.174612766380752,23.107496141022175,6832.432,5627.389,44.875,58.875,0.258819045102521,-0.965925826289068,5.0,0,1,0
2020-04-11 11:10:00,9.724,25.237465073266186,0.0,18.8,17.4784,3.5410000000000004,50.339,446.929669211438,2.28141485962625,0.42637085684818604,-0.904548446701747,4.5907551953133225,0.0,8.099739773308569,22.43663076490468,4.586534336738399,0.0,7.691361421800397,22.43663076490468,6747.469,5595.195,44.8819444444444,58.8819444444444,0.258819045102521,-0.965925826289068,5.0,0,1,0
2020-04-11 11:20:00,9.818999999999999,17.653974652073938,0.0,18.8,17.32415,3.6660000000000004,48.6595,443.446282074565,2.5070376214577403,0.30326769579521196,-0.952905401751434,4.236124604856336,0.0,8.099739773308569,22.652492154188877,4.586534336738399,0.0,7.594037833118805,22.652492154188877,6750.8859999999995,5536.928000000001,44.8888888888889,58.8888888888889,0.258819045102521,-0.965925826289068,5.0,0,1,0
2020-04-11 11:30:00,9.94,19.12095299625233,0.0,18.8,17.37335,3.6783178842775697,49.7015,438.662760865487,2.57736020793718,0.32756344374856,-0.944829185789466,4.785247134312805,0.0,8.099739773308569,22.86193899021595,4.766910623366025,0.0,8.173101262870883,22.86193899021595,6793.878000000001,5566.249,44.8958333333333,58.8958333333333,0.258819045102521,-0.965925826289068,5.0,0,1,0
2020-04-11 11:40:00,9.995,28.921150698044954,0.0,18.8,17.4177,3.625,51.91,430.73741227648696,2.04148755399871,0.483605527453731,-0.8752860639906239,4.437336983562534,0.0,8.099739773308569,22.052829604835555,4.595327055813794,0.0,7.795365124688498,22.052829604835555,6799.8369999999995,5650.406,44.90277777777779,58.90277777777779,0.258819045102521,-0.965925826289068,5.0,0,1,0
2020-04-11 11:50:00,9.833,11.467586596476655,0.0,18.8,17.3387,3.66,53.9555,430.595097477398,2.3021797584340398,0.198813538939083,-0.980037334357481,4.613255407282824,0.0,8.099739773308569,22.499191319069237,4.595327055813794,0.0,7.603586869180405,22.499191319069237,6778.1140000000005,5602.427,44.90972222222221,58.90972222222221,0.258819045102521,-0.965925826289068,5.0,0,1,0
2020-04-11 12:00:00,9.892000000000001,9.077681565091982,0.0,18.8,17.21175,3.6489999999999996,55.8025,424.710541216642,2.0646959943305503,0.157773427794249,-0.9874753391766571,4.872906335302442,0.0,8.099739773308569,22.362101011130804,4.595327055813794,0.0,7.603586869180405,22.362101011130804,6851.153,5601.745,44.9166666666667,58.9166666666667,1.22464679914735e-16,-1.0,5.0,0,1,0
2020-04-11 12:10:00,10.002,337.2986211757967,0.0,18.8,17.1171,3.575,55.82,428.244116292056,3.4830289633837097,-0.385928243112133,-0.922528802351657,4.946388462937988,0.0,8.099739773308569,22.885891368936026,4.860203164709431,0.0,8.08138306123572,22.885891368936026,6846.383000000001,5569.528,44.9236111111111,58.9236111111111,1.22464679914735e-16,-1.0,5.0,0,1,0
2020-04-11 12:20:00,9.328,338.45999682126916,0.0,18.8,17.34985,3.5855259431377595,55.933,417.54229757817,3.5998021584649,-0.36715074296132294,-0.930161454771669,4.497923101204861,0.0,8.099739773308569,21.93116665670456,4.593568738595468,0.0,7.605496481273179,21.93116665670456,6730.21,5588.365,44.9305555555556,58.9305555555556,1.22464679914735e-16,-1.0,5.0,0,1,0
2020-04-11 12:30:00,8.882,324.34097493613206,0.0,18.8,17.4700527291754,3.6591521188682097,56.527,412.699954515677,3.2189127780695896,-0.582960302641986,-0.812500637257328,4.227221399235271,0.0,8.099739773308569,22.375591021340067,4.593568738595468,0.0,7.605496481273179,22.375591021340067,6779.661999999999,5561.265,44.9375,58.9375,1.22464679914735e-16,-1.0,5.0,0,0,1
